temperature,humidity
29.5,12.392638036809814
29.4375,12.33128834355827
29.375,12.33128834355827
29.375,12.33128834355827
29.375,12.392638036809814
29.3125,12.33128834355827
29.25,12.392638036809814
29.25,12.33128834355827
29.25,12.33128834355827
29.1875,12.392638036809814
29.1875,12.33128834355827
29.125,12.33128834355827
29.125,12.392638036809814
29.0625,12.392638036809814
29.0625,12.33128834355827
29.0625,12.392638036809814
29.0,12.33128834355827
29.0,12.453987730061343
28.9375,12.392638036809814
28.9375,12.33128834355827
28.9375,12.392638036809814
28.9375,12.33128834355827
28.875,12.33128834355827
28.875,12.33128834355827
28.875,12.453987730061343
28.8125,12.33128834355827
28.8125,12.392638036809814
28.75,12.392638036809814
28.75,12.392638036809814
28.6875,12.392638036809814
28.6875,12.33128834355827
28.6875,12.392638036809814
28.625,12.33128834355827
28.5625,12.392638036809814
28.5625,12.392638036809814
28.5625,12.392638036809814
28.5,12.392638036809814
28.5,12.392638036809814
28.5,12.392638036809814
28.4375,12.453987730061343
28.4375,12.392638036809814
28.375,12.392638036809814
28.375,12.392638036809814
28.375,12.392638036809814
28.3125,12.392638036809814
28.25,12.392638036809814
28.25,12.392638036809814
28.1875,12.392638036809814
28.1875,12.392638036809814
28.1875,12.392638036809814
28.1875,12.392638036809814
28.125,12.392638036809814
28.125,12.392638036809814
28.125,12.392638036809814
28.0625,12.392638036809814
28.0625,12.392638036809814
28.0625,12.392638036809814
28.0,12.33128834355827
28.0,12.392638036809814
28.0,12.392638036809814
28.0,12.392638036809814
27.9375,12.392638036809814
27.9375,12.392638036809814
27.9375,12.392638036809814
27.875,12.392638036809814
27.9375,12.392638036809814
27.875,12.392638036809814
27.875,12.33128834355827
27.8125,12.453987730061343
27.8125,12.392638036809814
27.75,12.392638036809814
27.8125,12.392638036809814
27.75,12.392638036809814
27.75,12.392638036809814
27.6875,12.392638036809814
27.6875,12.392638036809814
27.6875,12.392638036809814
27.625,12.392638036809814
27.625,12.453987730061343
27.5625,12.392638036809814
27.5625,12.392638036809814
27.5,12.453987730061343
27.5,12.33128834355827
27.5,12.392638036809814
27.4375,12.392638036809814
27.4375,12.453987730061343
27.4375,12.392638036809814
27.4375,12.392638036809814
27.4375,12.453987730061343
27.375,12.392638036809814
27.375,12.392638036809814
27.375,12.392638036809814
27.3125,12.392638036809814
27.25,12.392638036809814
27.25,12.453987730061343
27.3125,12.392638036809814
27.25,12.453987730061343
27.1875,12.392638036809814
27.25,12.392638036809814
27.1875,12.453987730061343
27.25,12.453987730061343
27.1875,12.392638036809814
27.1875,12.392638036809814
27.125,12.392638036809814
27.125,12.392638036809814
27.125,12.453987730061343
27.125,12.392638036809814
27.125,12.392638036809814
27.0625,12.392638036809814
27.0625,12.392638036809814
27.0625,12.392638036809814
27.0625,12.392638036809814
27.0,12.392638036809814
27.0625,12.453987730061343
27.0,12.392638036809814
27.0,12.453987730061343
26.9375,12.392638036809814
26.9375,12.392638036809814
26.9375,12.453987730061343
26.9375,12.392638036809814
26.9375,12.392638036809814
26.9375,12.453987730061343
26.875,12.453987730061343
26.8125,12.453987730061343
26.875,12.453987730061343
26.8125,12.392638036809814
26.75,12.392638036809814
26.75,12.453987730061343
26.75,12.453987730061343
26.75,12.392638036809814
26.6875,12.392638036809814
26.6875,12.453987730061343
26.6875,12.453987730061343
26.6875,12.392638036809814
26.6875,12.392638036809814
26.6875,12.453987730061343
26.6875,12.453987730061343
26.6875,12.453987730061343
26.6875,12.392638036809814
26.625,12.453987730061343
26.625,12.392638036809814
26.5625,12.453987730061343
26.5625,12.392638036809814
26.5,12.453987730061343
26.5,12.392638036809814
26.5,12.453987730061343
26.4375,12.453987730061343
26.4375,12.453987730061343
26.4375,12.453987730061343
26.4375,12.453987730061343
26.4375,12.453987730061343
26.4375,12.392638036809814
26.375,12.453987730061343
26.4375,12.392638036809814
26.375,12.453987730061343
26.375,12.453987730061343
26.375,12.453987730061343
26.375,12.392638036809814
26.3125,12.392638036809814
26.3125,12.515337423312886
26.3125,12.453987730061343
26.3125,12.453987730061343
26.25,12.453987730061343
26.3125,12.453987730061343
26.25,12.515337423312886
26.25,12.453987730061343
26.25,12.453987730061343
26.25,12.453987730061343
26.25,12.453987730061343
26.25,12.453987730061343
26.25,12.453987730061343
26.1875,12.453987730061343
26.1875,12.453987730061343
26.1875,12.515337423312886
26.125,12.453987730061343
26.125,12.453987730061343
26.125,12.453987730061343
26.125,12.515337423312886
26.125,12.453987730061343
26.125,12.453987730061343
26.125,12.453987730061343
26.0625,12.392638036809814
26.0625,12.453987730061343
26.0625,12.453987730061343
26.0625,12.453987730061343
26.0625,12.453987730061343
26.0625,12.453987730061343
26.0,12.453987730061343
26.0625,12.453987730061343
26.0,12.453987730061343
26.0,12.453987730061343
26.0,12.453987730061343
26.0,12.453987730061343
25.9375,12.453987730061343
25.9375,12.453987730061343
26.0,12.453987730061343
25.9375,12.453987730061343
25.9375,12.453987730061343
25.875,12.515337423312886
25.9375,12.392638036809814
25.9375,12.453987730061343
25.9375,12.453987730061343
25.9375,12.453987730061343
25.875,12.453987730061343
25.875,12.453987730061343
25.875,12.453987730061343
25.875,12.453987730061343
25.875,12.453987730061343
25.8125,12.453987730061343
25.8125,12.515337423312886
25.8125,12.392638036809814
25.8125,12.392638036809814
25.8125,12.453987730061343
25.8125,12.453987730061343
25.75,12.392638036809814
25.75,12.453987730061343
25.75,12.453987730061343
25.75,12.515337423312886
25.75,12.453987730061343
25.75,12.453987730061343
25.75,12.392638036809814
25.75,12.515337423312886
25.6875,12.453987730061343
25.6875,12.453987730061343
25.6875,12.453987730061343
25.6875,12.453987730061343
25.6875,12.453987730061343
25.625,12.515337423312886
25.6875,12.453987730061343
25.625,12.453987730061343
25.625,12.453987730061343
25.625,12.453987730061343
25.625,12.453987730061343
25.5625,12.453987730061343
25.5625,12.515337423312886
25.625,12.453987730061343
25.5625,12.453987730061343
25.5625,12.453987730061343
25.5,12.453987730061343
25.5625,12.453987730061343
25.5,12.392638036809814
25.5625,12.576687116564429
25.5,12.453987730061343
25.5,12.453987730061343
25.5,12.453987730061343
25.4375,12.515337423312886
25.375,12.453987730061343
25.3125,12.453987730061343
25.25,12.453987730061343
25.1875,12.515337423312886
25.0625,12.453987730061343
25.0,12.453987730061343
24.9375,12.453987730061343
24.875,12.453987730061343
24.8125,12.515337423312886
24.75,12.453987730061343
24.625,12.453987730061343
24.625,12.453987730061343
24.5625,12.453987730061343
24.5,12.453987730061343
24.4375,12.515337423312886
24.375,12.453987730061343
24.3125,12.515337423312886
24.25,12.453987730061343
24.25,12.453987730061343
24.125,12.453987730061343
24.0625,12.453987730061343
24.0,12.453987730061343
24.0,12.453987730061343
23.875,12.515337423312886
23.875,12.392638036809814
23.8125,12.453987730061343
23.8125,12.392638036809814
23.75,12.515337423312886
23.6875,12.453987730061343
23.6875,12.453987730061343
23.625,12.453987730061343
23.5625,12.392638036809814
23.5,12.515337423312886
23.5,12.453987730061343
23.4375,12.453987730061343
23.375,12.453987730061343
23.375,12.453987730061343
23.3125,12.453987730061343
23.3125,12.515337423312886
23.25,12.515337423312886
23.25,12.453987730061343
23.125,12.453987730061343
23.125,12.453987730061343
23.0625,12.453987730061343
23.0625,12.453987730061343
23.0,12.392638036809814
23.0,12.453987730061343
22.9375,12.453987730061343
22.875,12.453987730061343
22.875,12.453987730061343
22.875,12.515337423312886
22.8125,12.453987730061343
22.8125,12.453987730061343
22.75,12.453987730061343
22.6875,12.392638036809814
22.6875,12.453987730061343
22.6875,12.453987730061343
22.625,12.453987730061343
22.625,12.453987730061343
22.625,12.515337423312886
22.5625,12.453987730061343
22.5625,12.515337423312886
22.5,12.515337423312886
22.5,12.453987730061343
22.4375,12.453987730061343
22.4375,12.453987730061343
22.4375,12.453987730061343
22.375,12.453987730061343
22.375,12.453987730061343
22.3125,12.453987730061343
22.3125,12.453987730061343
22.25,12.515337423312886
22.1875,12.515337423312886
22.25,12.453987730061343
22.25,12.453987730061343
22.1875,12.453987730061343
22.1875,12.515337423312886
22.125,12.453987730061343
22.125,12.515337423312886
22.125,12.453987730061343
22.0625,12.453987730061343
22.0625,12.515337423312886
22.0,12.453987730061343
22.0,12.453987730061343
22.0,12.453987730061343
22.0,12.453987730061343
22.0,12.515337423312886
21.9375,12.453987730061343
21.9375,12.453987730061343
21.875,12.453987730061343
21.875,12.453987730061343
21.875,12.515337423312886
21.8125,12.453987730061343
21.8125,12.453987730061343
21.8125,12.453987730061343
21.8125,12.453987730061343
21.8125,12.515337423312886
21.75,12.515337423312886
21.75,12.515337423312886
21.75,12.453987730061343
21.6875,12.453987730061343
21.6875,12.453987730061343
21.6875,12.453987730061343
21.6875,12.453987730061343
21.6875,12.453987730061343
21.6875,12.453987730061343
21.625,12.453987730061343
21.625,12.515337423312886
21.5625,12.515337423312886
21.625,12.515337423312886
21.5625,12.515337423312886
21.5625,12.453987730061343
